GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66
1500000US370510029002,370510029002,"Block Group 2, Census Tract 29, Cumberland County, North Carolina",1410,350,326,154,303,139,171,120,11,17,0,12,121,128,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,28,221,116,137,81,69,47,27,31,0,12,41,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,84,69,700,174,475,151,400,151,21,24,0,12,11,17,43,45,0,12,86,39,23,22,16,18,8,12,13,20,0,12,0,12,26,26,139,126,163,77,36,41,0,12,0,12,36,41,0,12,0,12,127,67,0,12,28,34,50,38,0,12,0,12,8,13,41,31,0,12
1500000US370510029003,370510029003,"Block Group 3, Census Tract 29, Cumberland County, North Carolina",644,192,166,90,142,78,82,59,0,12,0,12,31,36,29,35,0,12,12,20,0,12,0,12,0,12,12,20,0,12,0,12,12,18,135,75,91,53,81,51,0,12,0,12,0,12,10,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,43,234,81,135,57,93,43,16,18,0,12,9,13,17,27,0,12,72,55,19,29,0,12,0,12,8,12,17,19,0,12,28,28,27,44,109,55,17,20,0,12,0,12,17,20,0,12,0,12,92,54,0,12,28,31,36,33,9,14,0,12,0,12,19,29,0,12
1500000US370510029004,370510029004,"Block Group 4, Census Tract 29, Cumberland County, North Carolina",1076,428,432,331,388,282,30,47,10,16,0,12,294,283,54,71,0,12,7,12,7,12,0,12,0,12,0,12,0,12,0,12,37,59,149,76,79,50,57,44,0,12,0,12,13,21,9,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,70,62,354,136,290,118,151,65,57,78,0,12,70,59,12,19,0,12,8,14,0,12,8,14,0,12,0,12,0,12,0,12,0,12,56,51,141,99,80,88,0,12,0,12,80,88,0,12,0,12,61,46,0,12,0,12,25,29,0,12,0,12,0,12,36,35,0,12
1500000US370510030011,370510030011,"Block Group 1, Census Tract 30.01, Cumberland County, North Carolina",2281,425,659,230,576,251,80,71,16,25,0,12,284,217,196,124,0,12,83,72,0,12,0,12,0,12,47,58,0,12,36,44,0,12,373,150,201,121,53,51,13,23,0,12,40,44,95,101,0,12,88,77,0,12,0,12,2,3,33,38,0,12,53,50,84,104,1029,231,705,174,424,155,63,54,20,33,110,72,77,81,11,19,134,88,14,24,0,12,0,12,20,26,0,12,0,12,100,78,190,100,220,92,55,51,0,12,0,12,55,51,0,12,0,12,165,81,0,12,0,12,0,12,88,81,0,12,0,12,77,52,0,12
1500000US370510030012,370510030012,"Block Group 2, Census Tract 30.01, Cumberland County, North Carolina",4398,752,1384,406,1167,388,340,175,31,48,0,12,301,268,495,251,0,12,28,45,0,12,0,12,0,12,28,45,0,12,0,12,189,171,765,251,563,265,265,146,0,12,0,12,90,111,208,135,0,12,35,59,0,12,0,12,0,12,0,12,0,12,35,59,167,109,1759,280,1217,241,728,180,168,127,23,38,83,77,196,143,19,27,402,173,0,12,0,12,0,12,168,124,64,60,0,12,170,101,140,97,490,144,66,64,0,12,0,12,66,64,0,12,0,12,424,148,0,12,88,87,61,50,54,64,0,12,42,48,179,117,0,12
1500000US370510030013,370510030013,"Block Group 3, Census Tract 30.01, Cumberland County, North Carolina",3877,661,1561,329,1342,353,567,250,45,55,0,12,162,107,568,264,0,12,163,116,0,12,0,12,0,12,67,76,0,12,96,85,56,70,715,256,485,203,248,108,23,38,0,12,87,91,127,114,0,12,89,94,0,12,0,12,0,12,17,28,0,12,72,90,141,83,1548,299,1110,298,731,229,36,41,14,21,36,48,280,139,13,23,379,149,66,75,0,12,0,12,48,65,102,96,0,12,163,84,59,50,53,51,0,12,0,12,0,12,0,12,0,12,0,12,53,51,0,12,0,12,0,12,0,12,0,12,15,22,38,46,0,12
1500000US370510030014,370510030014,"Block Group 4, Census Tract 30.01, Cumberland County, North Carolina",2017,437,538,262,518,252,410,253,17,29,0,12,91,107,0,12,0,12,20,31,0,12,0,12,0,12,0,12,0,12,20,31,0,12,322,181,216,133,168,124,36,53,0,12,12,21,0,12,0,12,61,67,37,58,0,12,0,12,0,12,0,12,24,36,45,55,980,212,620,222,441,197,133,102,0,12,0,12,46,53,0,12,341,165,79,108,25,38,25,40,29,35,39,38,0,12,144,86,19,31,177,98,10,17,10,17,0,12,0,12,0,12,0,12,167,97,0,12,50,49,29,45,0,12,0,12,0,12,88,88,0,12
1500000US370510030021,370510030021,"Block Group 1, Census Tract 30.02, Cumberland County, North Carolina",2524,268,538,139,517,150,90,65,26,28,0,12,401,146,0,12,0,12,10,18,0,12,0,12,0,12,0,12,0,12,10,18,11,16,542,148,354,117,218,97,24,29,0,12,112,59,0,12,0,12,39,34,0,12,0,12,10,13,0,12,0,12,29,31,149,86,1132,104,793,96,541,110,78,50,60,37,61,34,29,27,24,18,162,54,0,12,8,13,0,12,34,27,22,27,17,19,81,41,177,69,312,61,102,42,0,12,0,12,102,42,0,12,0,12,210,63,0,12,29,32,52,41,57,37,0,12,34,25,38,42,0,12
1500000US370510031021,370510031021,"Block Group 1, Census Tract 31.02, Cumberland County, North Carolina",3229,266,1026,131,896,147,151,78,26,39,10,15,152,74,557,152,0,12,93,60,0,12,0,12,0,12,34,31,0,12,59,49,37,45,462,99,296,78,85,40,19,20,0,12,22,26,170,69,0,12,63,41,0,12,0,12,0,12,39,33,0,12,24,24,103,61,1453,167,917,147,431,109,57,38,41,29,50,48,329,99,9,15,396,103,7,12,7,10,0,12,0,12,151,75,0,12,231,83,140,79,288,57,53,41,0,12,0,12,53,41,0,12,0,12,235,50,13,20,44,36,20,22,12,19,0,12,0,12,146,58,0,12
1500000US370510031022,370510031022,"Block Group 2, Census Tract 31.02, Cumberland County, North Carolina",901,210,262,91,245,88,63,54,18,29,0,12,158,77,6,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,19,203,87,129,79,88,73,0,12,0,12,27,28,14,21,0,12,17,29,0,12,0,12,0,12,0,12,0,12,17,29,57,31,330,79,223,65,136,60,43,29,8,12,29,29,7,11,0,12,25,24,0,12,0,12,0,12,10,17,15,16,0,12,0,12,82,47,106,49,27,24,0,12,0,12,27,24,0,12,0,12,79,46,0,12,13,21,18,20,8,12,0,12,0,12,40,28,0,12
1500000US370510031031,370510031031,"Block Group 1, Census Tract 31.03, Cumberland County, North Carolina",1357,288,401,196,401,196,15,24,57,56,0,12,174,139,155,143,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,244,100,175,89,55,53,16,25,0,12,86,63,18,27,0,12,18,29,0,12,0,12,0,12,0,12,0,12,18,29,51,48,493,119,309,107,183,85,54,63,0,12,21,33,34,39,17,22,121,57,0,12,40,31,0,12,29,32,0,12,0,12,52,48,63,41,219,93,39,35,0,12,0,12,39,35,0,12,0,12,180,88,0,12,0,12,28,30,10,16,0,12,0,12,142,86,0,12
1500000US370510031032,370510031032,"Block Group 2, Census Tract 31.03, Cumberland County, North Carolina",2401,322,532,148,434,123,79,51,20,33,0,12,263,133,72,60,0,12,62,74,0,12,0,12,0,12,45,71,0,12,17,26,36,41,438,130,341,110,159,75,47,46,0,12,63,46,72,46,0,12,20,31,0,12,0,12,0,12,20,31,0,12,0,12,77,55,1264,188,882,166,521,136,46,44,47,35,47,49,156,76,65,50,219,92,0,12,0,12,0,12,33,36,16,20,0,12,170,81,163,80,167,80,61,57,0,12,0,12,61,57,0,12,0,12,106,65,0,12,12,21,44,38,35,39,0,12,0,12,15,23,0,12
1500000US370510031033,370510031033,"Block Group 3, Census Tract 31.03, Cumberland County, North Carolina",1777,335,720,209,617,206,311,194,0,12,0,12,15,24,291,147,0,12,90,108,0,12,0,12,0,12,74,108,0,12,16,21,13,22,459,143,437,144,266,108,7,10,0,12,17,25,147,86,0,12,9,14,0,12,0,12,0,12,9,14,0,12,0,12,13,21,546,121,474,121,338,109,0,12,0,12,0,12,118,53,18,27,61,58,0,12,0,12,0,12,0,12,47,52,0,12,14,22,11,17,52,64,37,59,0,12,0,12,37,59,0,12,0,12,15,24,0,12,15,24,0,12,0,12,0,12,0,12,0,12,0,12
1500000US370510031041,370510031041,"Block Group 1, Census Tract 31.04, Cumberland County, North Carolina",1778,264,618,174,542,161,132,93,0,12,0,12,157,86,253,132,0,12,46,57,0,12,0,12,0,12,28,50,0,12,18,28,30,34,407,141,284,124,100,80,48,50,0,12,30,33,106,69,0,12,82,57,21,33,0,12,0,12,25,21,0,12,36,37,41,39,655,121,483,119,258,123,26,27,4,9,12,18,154,82,29,33,129,80,0,12,0,12,0,12,0,12,57,51,0,12,72,48,43,37,98,71,33,52,0,12,0,12,33,52,0,12,0,12,65,51,0,12,33,36,14,23,0,12,0,12,0,12,18,28,0,12
1500000US370510031042,370510031042,"Block Group 2, Census Tract 31.04, Cumberland County, North Carolina",1961,313,477,148,425,147,118,73,13,22,0,12,176,128,118,98,0,12,52,46,0,12,0,12,0,12,24,38,0,12,28,31,0,12,465,158,284,113,70,55,0,12,0,12,126,79,70,50,18,31,57,54,22,36,0,12,0,12,18,29,0,12,17,27,124,70,847,145,525,119,244,85,72,59,18,30,81,70,94,60,16,26,214,103,14,22,0,12,0,12,42,47,0,12,0,12,158,85,108,58,172,94,43,54,0,12,14,24,29,48,0,12,0,12,129,81,0,12,33,50,19,28,63,60,0,12,0,12,14,23,0,12
1500000US370510031043,370510031043,"Block Group 3, Census Tract 31.04, Cumberland County, North Carolina",2136,361,570,183,454,175,123,90,33,50,0,12,258,143,40,45,0,12,49,56,0,12,0,12,0,12,0,12,0,12,49,56,67,65,466,159,238,113,143,82,20,24,0,12,32,36,43,47,0,12,40,40,0,12,0,12,0,12,0,12,0,12,40,40,188,112,776,148,499,117,299,106,38,45,28,31,45,39,49,47,40,29,123,82,0,12,0,12,33,51,15,23,0,12,0,12,75,55,154,78,324,112,65,60,0,12,0,12,65,60,0,12,0,12,259,93,0,12,15,24,18,28,0,12,0,12,16,25,210,96,0,12
1500000US370510032011,370510032011,"Block Group 1, Census Tract 32.01, Cumberland County, North Carolina",1694,401,605,230,494,207,158,117,51,83,0,12,169,148,116,89,0,12,65,80,0,12,0,12,0,12,51,76,0,12,14,23,46,50,225,113,160,89,47,45,39,48,0,12,0,12,74,59,0,12,13,22,0,12,0,12,0,12,0,12,0,12,13,22,52,59,610,178,387,140,174,90,54,74,0,12,0,12,159,104,0,12,121,105,0,12,0,12,0,12,0,12,22,36,0,12,99,97,102,74,254,94,99,78,0,12,0,12,99,78,0,12,0,12,155,82,0,12,23,38,0,12,9,20,0,12,0,12,123,71,0,12
1500000US370510032012,370510032012,"Block Group 2, Census Tract 32.01, Cumberland County, North Carolina",3380,510,1213,314,1050,297,293,158,81,124,0,12,110,98,566,226,0,12,130,86,0,12,0,12,0,12,100,70,0,12,30,51,33,56,613,209,344,136,92,74,0,12,0,12,14,21,238,107,0,12,112,84,0,12,0,12,0,12,89,87,0,12,23,35,157,99,1407,218,906,195,321,149,14,24,84,65,43,65,444,135,0,12,418,184,0,12,0,12,0,12,0,12,106,70,0,12,312,141,83,73,147,96,17,27,0,12,0,12,17,27,0,12,0,12,130,92,0,12,43,66,21,36,0,12,0,12,0,12,66,62,0,12
1500000US370510032013,370510032013,"Block Group 3, Census Tract 32.01, Cumberland County, North Carolina",2786,500,834,276,662,241,235,168,106,91,0,12,116,109,205,146,0,12,130,138,0,12,0,12,0,12,113,114,0,12,17,32,42,46,386,193,233,170,129,100,0,12,0,12,64,77,40,50,0,12,42,46,0,12,0,12,26,41,0,12,0,12,16,23,111,107,1268,229,863,231,483,209,131,99,33,52,22,36,194,87,0,12,358,145,86,90,0,12,21,33,0,12,110,75,0,12,141,85,47,55,298,112,88,54,0,12,0,12,88,54,0,12,0,12,139,94,0,12,30,36,19,29,0,12,0,12,0,12,90,67,71,78
1500000US370510032014,370510032014,"Block Group 4, Census Tract 32.01, Cumberland County, North Carolina",4108,493,1503,281,1189,307,432,234,11,17,0,12,206,154,540,229,0,12,214,135,0,12,0,12,0,12,64,60,0,12,150,127,100,89,705,255,602,253,364,240,0,12,0,12,73,81,165,112,0,12,26,42,0,12,0,12,0,12,0,12,0,12,26,42,77,73,1608,243,1136,207,693,189,31,35,0,12,29,33,362,130,21,32,310,121,13,20,0,12,0,12,0,12,93,68,0,12,204,92,162,136,292,117,93,76,0,12,0,12,93,76,0,12,0,12,181,101,0,12,51,55,0,12,32,47,0,12,0,12,98,72,18,32
1500000US370510032031,370510032031,"Block Group 1, Census Tract 32.03, Cumberland County, North Carolina",1825,351,421,189,322,168,23,27,0,12,0,12,253,160,46,47,0,12,60,65,0,12,18,31,0,12,0,12,0,12,42,39,39,53,552,191,319,124,146,95,17,28,0,12,94,60,62,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,233,122,563,126,434,106,190,69,16,25,0,12,116,54,75,51,37,43,49,44,0,12,0,12,0,12,21,32,0,12,0,12,28,31,80,71,289,126,126,101,36,38,0,12,90,91,0,12,0,12,163,67,0,12,0,12,17,26,0,12,0,12,0,12,146,67,0,12
1500000US370510032032,370510032032,"Block Group 2, Census Tract 32.03, Cumberland County, North Carolina",1095,255,354,170,299,153,75,97,0,12,0,12,190,110,34,32,0,12,55,69,0,12,0,12,0,12,43,52,0,12,12,19,0,12,232,109,200,98,110,81,0,12,0,12,20,24,70,50,0,12,19,27,0,12,0,12,0,12,0,12,0,12,19,27,13,20,420,135,235,101,44,39,28,34,0,12,49,68,91,65,23,33,151,79,0,12,0,12,0,12,0,12,52,48,0,12,99,66,34,52,89,61,16,24,0,12,0,12,16,24,0,12,0,12,73,49,0,12,13,22,0,12,14,23,0,12,0,12,46,40,0,12
1500000US370510032033,370510032033,"Block Group 3, Census Tract 32.03, Cumberland County, North Carolina",2389,307,600,210,537,218,95,77,0,12,0,12,375,218,67,64,0,12,63,46,18,28,12,19,0,12,33,37,0,12,0,12,0,12,638,154,447,131,71,59,73,64,0,12,144,104,150,62,9,14,44,50,0,12,0,12,0,12,0,12,0,12,44,50,147,74,949,147,665,118,305,89,71,54,0,12,92,56,128,64,69,47,226,101,17,26,0,12,0,12,0,12,39,36,63,50,107,72,58,54,202,75,14,21,0,12,0,12,14,21,0,12,0,12,188,70,0,12,0,12,34,46,0,12,0,12,11,19,143,63,0,12
1500000US370510032041,370510032041,"Block Group 1, Census Tract 32.04, Cumberland County, North Carolina",889,223,210,142,193,138,91,119,0,12,0,12,102,85,0,12,0,12,17,28,0,12,0,12,0,12,0,12,0,12,17,28,0,12,359,113,206,77,107,65,0,12,0,12,32,36,67,37,0,12,32,37,0,12,0,12,0,12,13,21,0,12,19,31,121,67,265,99,139,76,49,38,29,49,0,12,16,24,45,41,0,12,50,44,0,12,0,12,16,25,0,12,0,12,0,12,34,37,76,44,55,44,0,12,0,12,0,12,0,12,0,12,0,12,55,44,0,12,30,46,13,22,0,12,0,12,0,12,12,20,0,12
1500000US370510032042,370510032042,"Block Group 2, Census Tract 32.04, Cumberland County, North Carolina",1265,269,359,175,310,172,36,40,0,12,0,12,203,148,71,92,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,56,399,164,264,148,79,79,33,42,0,12,16,24,136,90,0,12,15,24,0,12,0,12,0,12,0,12,0,12,15,24,120,80,441,130,265,127,210,110,0,12,0,12,16,25,21,33,18,28,58,46,0,12,0,12,0,12,42,37,0,12,0,12,16,26,118,68,66,57,20,33,0,12,0,12,20,33,0,12,0,12,46,50,0,12,0,12,0,12,20,30,0,12,0,12,26,39,0,12
1500000US370510032043,370510032043,"Block Group 3, Census Tract 32.04, Cumberland County, North Carolina",1767,284,488,215,351,200,49,43,0,12,0,12,186,167,116,103,0,12,84,112,0,12,0,12,0,12,0,12,0,12,84,112,53,61,452,128,277,97,93,66,0,12,0,12,72,59,112,55,0,12,51,45,18,27,0,12,0,12,0,12,0,12,33,35,124,75,648,153,416,138,225,112,18,30,14,24,1,2,81,81,77,49,139,58,15,24,0,12,20,31,2,3,47,42,0,12,55,43,93,73,179,79,31,34,0,12,0,12,31,34,0,12,0,12,148,74,0,12,14,21,11,18,1,2,0,12,0,12,122,66,0,12
1500000US370510032044,370510032044,"Block Group 4, Census Tract 32.04, Cumberland County, North Carolina",1235,294,241,125,207,119,66,60,0,12,0,12,20,31,121,110,0,12,34,38,17,27,0,12,0,12,0,12,0,12,17,26,0,12,267,143,179,101,108,90,23,38,0,12,0,12,48,48,0,12,18,30,18,30,0,12,0,12,0,12,0,12,0,12,70,81,561,192,309,144,244,146,34,37,0,12,0,12,15,24,16,26,128,75,51,60,0,12,0,12,18,26,0,12,0,12,59,44,124,79,166,94,32,35,0,12,0,12,32,35,0,12,0,12,134,84,0,12,0,12,14,23,0,12,0,12,0,12,120,77,0,12
1500000US370510032045,370510032045,"Block Group 5, Census Tract 32.04, Cumberland County, North Carolina",2904,420,901,270,867,268,250,146,0,12,0,12,256,126,361,196,0,12,34,35,0,12,0,12,0,12,18,28,0,12,16,27,0,12,600,171,421,123,236,98,35,37,0,12,88,58,62,47,0,12,74,72,13,20,0,12,0,12,0,12,0,12,61,69,105,86,1147,196,819,164,423,133,92,67,17,28,33,36,238,88,16,24,228,85,12,20,15,23,11,18,51,48,33,37,0,12,106,66,100,68,256,89,45,41,18,28,12,21,15,24,0,12,0,12,211,82,0,12,28,32,14,22,0,12,0,12,0,12,169,77,0,12
1500000US370510032051,370510032051,"Block Group 1, Census Tract 32.05, Cumberland County, North Carolina",2523,266,789,188,703,174,240,117,55,51,0,12,204,113,204,100,0,12,51,49,0,12,0,12,0,12,0,12,0,12,51,49,35,39,569,102,417,97,187,79,38,34,11,17,27,27,154,58,0,12,34,30,0,12,0,12,0,12,21,24,0,12,13,20,118,64,927,139,586,124,315,90,91,55,0,12,65,46,93,54,22,25,210,63,28,25,0,12,7,13,0,12,70,36,0,12,105,50,131,67,238,82,111,54,0,12,0,12,103,54,8,12,0,12,107,53,0,12,28,30,27,29,14,21,0,12,0,12,38,34,20,31
1500000US370510032052,370510032052,"Block Group 2, Census Tract 32.05, Cumberland County, North Carolina",2196,251,540,151,442,133,154,92,17,14,0,12,115,73,156,90,0,12,37,51,0,12,0,12,0,12,31,50,0,12,6,10,61,59,524,137,348,106,151,70,35,42,0,12,39,30,123,86,0,12,81,47,24,26,0,12,0,12,36,33,0,12,21,23,95,71,779,98,513,94,233,85,65,38,8,13,10,15,197,66,0,12,211,71,8,12,0,12,0,12,9,14,47,32,0,12,147,52,55,38,353,67,40,32,9,14,0,12,31,28,0,12,0,12,313,68,0,12,17,26,15,25,0,12,0,12,8,13,273,69,0,12
1500000US370510032053,370510032053,"Block Group 3, Census Tract 32.05, Cumberland County, North Carolina",913,193,302,115,291,113,40,44,8,13,0,12,224,114,19,28,0,12,11,18,0,12,0,12,0,12,0,12,0,12,11,18,0,12,252,108,99,52,10,16,0,12,0,12,37,35,39,37,13,20,10,14,0,12,0,12,1,2,0,12,9,14,0,12,143,92,248,83,212,76,138,67,10,14,13,20,10,11,32,26,9,15,24,24,0,12,0,12,0,12,13,16,0,12,0,12,11,16,12,20,111,43,29,26,0,12,0,12,29,26,0,12,0,12,82,46,0,12,8,12,9,14,9,13,0,12,0,12,56,36,0,12
1500000US370510033021,370510033021,"Block Group 1, Census Tract 33.02, Cumberland County, North Carolina",1787,357,494,180,407,175,11,18,11,18,0,12,335,157,50,57,0,12,87,99,0,12,0,12,0,12,74,96,0,12,13,22,0,12,610,198,317,129,101,66,0,12,22,30,163,108,31,34,0,12,26,30,0,12,0,12,16,25,0,12,0,12,10,17,267,137,535,169,336,140,255,126,0,12,11,18,56,48,0,12,14,22,104,82,0,12,11,19,0,12,12,16,52,60,0,12,29,33,95,66,148,70,46,37,0,12,0,12,46,37,0,12,0,12,102,57,0,12,23,35,11,18,9,17,0,12,0,12,59,43,0,12
1500000US370510033022,370510033022,"Block Group 2, Census Tract 33.02, Cumberland County, North Carolina",3022,404,778,252,681,245,44,42,42,69,0,12,465,223,114,83,16,26,68,67,0,12,0,12,0,12,0,12,0,12,68,67,29,46,752,174,533,151,230,120,29,32,0,12,75,70,165,72,34,41,96,65,0,12,0,12,0,12,35,39,0,12,61,49,123,64,1013,166,682,144,304,109,29,35,41,38,137,75,105,76,66,66,157,70,34,38,0,12,0,12,21,33,34,38,0,12,68,48,174,93,479,107,81,57,0,12,0,12,81,57,0,12,0,12,398,98,0,12,0,12,0,12,61,63,0,12,26,31,311,77,0,12
1500000US370510033041,370510033041,"Block Group 1, Census Tract 33.04, Cumberland County, North Carolina",588,184,43,40,43,40,26,29,0,12,0,12,0,12,17,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,142,99,101,81,72,64,21,34,0,12,0,12,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,66,298,126,223,106,180,106,0,12,0,12,0,12,43,40,0,12,75,60,0,12,0,12,0,12,0,12,24,27,0,12,51,50,0,12,105,76,0,12,0,12,0,12,0,12,0,12,0,12,105,76,0,12,0,12,0,12,11,18,0,12,0,12,94,75,0,12
1500000US370510033042,370510033042,"Block Group 2, Census Tract 33.04, Cumberland County, North Carolina",1366,401,301,137,265,136,0,12,0,12,11,19,221,119,33,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,37,312,121,211,114,39,44,22,35,0,12,150,83,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,101,84,465,164,276,132,69,50,14,24,24,29,69,99,34,36,66,68,46,51,0,12,0,12,0,12,33,36,0,12,13,21,0,12,143,103,288,110,59,68,0,12,0,12,59,68,0,12,0,12,229,96,0,12,14,23,54,67,0,12,0,12,0,12,161,68,0,12
1500000US370510033043,370510033043,"Block Group 3, Census Tract 33.04, Cumberland County, North Carolina",2053,239,452,136,366,144,73,57,0,12,0,12,77,64,216,121,0,12,71,54,0,12,0,12,16,26,19,29,0,12,36,40,15,22,759,165,502,148,245,123,0,12,0,12,22,34,235,94,0,12,88,82,0,12,0,12,0,12,60,76,18,29,10,16,169,96,599,146,267,98,158,83,12,20,6,12,20,32,62,48,9,15,134,74,15,24,0,12,0,12,14,23,17,26,0,12,88,62,198,90,243,87,71,56,12,19,0,12,59,46,0,12,0,12,172,89,0,12,6,12,33,41,0,12,0,12,7,13,126,69,0,12
1500000US370510033044,370510033044,"Block Group 4, Census Tract 33.04, Cumberland County, North Carolina",742,243,187,138,168,132,0,12,0,12,0,12,104,123,64,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,30,136,82,122,80,0,12,40,45,0,12,50,48,32,31,0,12,14,22,0,12,0,12,0,12,0,12,0,12,14,22,0,12,204,114,103,72,73,66,0,12,14,20,0,12,16,26,0,12,26,30,0,12,0,12,0,12,0,12,16,25,0,12,10,16,75,61,215,71,34,39,0,12,0,12,34,39,0,12,0,12,181,66,0,12,0,12,0,12,28,37,0,12,0,12,153,73,0,12
1500000US370510033045,370510033045,"Block Group 5, Census Tract 33.04, Cumberland County, North Carolina",1016,224,215,136,187,143,0,12,0,12,0,12,90,91,97,112,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,44,143,90,129,83,42,48,0,12,0,12,40,32,47,43,0,12,14,23,14,23,0,12,0,12,0,12,0,12,0,12,0,12,411,136,356,138,216,146,6,13,0,12,0,12,119,70,15,29,27,31,0,12,0,12,0,12,0,12,0,12,0,12,27,31,28,28,247,94,0,12,0,12,0,12,0,12,0,12,0,12,247,94,0,12,25,38,0,12,28,32,0,12,0,12,194,84,0,12
1500000US370510033046,370510033046,"Block Group 6, Census Tract 33.04, Cumberland County, North Carolina",477,226,79,91,36,40,17,28,0,12,0,12,0,12,19,28,0,12,43,58,0,12,0,12,0,12,43,58,0,12,0,12,0,12,138,107,69,80,69,80,0,12,0,12,0,12,0,12,0,12,45,62,0,12,0,12,0,12,26,36,0,12,19,27,24,36,153,74,101,53,60,59,0,12,0,12,0,12,41,37,0,12,43,38,0,12,0,12,0,12,0,12,0,12,0,12,43,38,9,13,107,52,20,29,0,12,0,12,20,29,0,12,0,12,87,51,0,12,0,12,0,12,0,12,0,12,0,12,87,51,0,12
1500000US370510033051,370510033051,"Block Group 1, Census Tract 33.05, Cumberland County, North Carolina",1955,312,332,147,305,144,72,59,0,12,0,12,168,152,65,61,0,12,11,19,0,12,0,12,11,19,0,12,0,12,0,12,16,24,575,161,438,151,116,91,23,37,0,12,82,58,173,90,44,51,21,26,0,12,0,12,0,12,11,19,0,12,10,17,116,55,668,161,416,138,169,89,15,24,0,12,41,36,168,92,23,38,162,81,0,12,0,12,0,12,2,4,27,41,25,35,108,64,90,61,380,109,43,36,0,12,0,12,43,36,0,12,0,12,337,108,0,12,15,24,14,21,1,3,0,12,12,16,295,118,0,12
1500000US370510033052,370510033052,"Block Group 2, Census Tract 33.05, Cumberland County, North Carolina",1341,285,281,161,260,146,56,56,0,12,29,46,129,93,46,64,0,12,21,33,0,12,0,12,0,12,0,12,0,12,21,33,0,12,272,139,147,88,36,41,0,12,0,12,29,31,82,74,0,12,16,25,0,12,0,12,0,12,0,12,0,12,16,25,109,86,564,143,301,100,50,42,17,26,13,20,53,62,154,81,14,23,105,55,0,12,0,12,0,12,13,21,23,25,0,12,69,44,158,83,224,95,66,62,0,12,30,44,36,41,0,12,0,12,158,76,0,12,23,36,0,12,0,12,0,12,0,12,135,75,0,12
